type,dataset,algorithm,stable,n,seed,reps,batch,wall_ns_med,wall_ns_min,cpu_ns_med,instr_med,cycles_med,counts_accesses,rss_delta_bytes,backend,ok,error,reads,writes,compares,table_reads,table_writes,table_bytes,key_bytes,cmp_flips,traffic_bytes,l1_misses,l2_misses,unmapped,aux_peak_bytes,aux_allocs,max_depth,fallbacks,bad_parts,route,r_sorted,r_reverse,r_runs,r_displaced,r_radix,giveups,splits,split_retries,part_sorts,dict_tries,dict_hits,plan_retries,radix_passes,passes_skipped,order_hash,trace_hash
int32,random,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,16310,6857,11918,0,0,0,0,4806,185336,125,125,0,0,0,9,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,105cb95bff1cf662
int32,random,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,29657,15970,8714,0,0,0,0,4384,365016,218,218,0,4000,2,6,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,975414616a4a6d50
int32,random,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,15935,7798,11533,0,0,0,0,4503,189864,125,125,0,0,0,7,0,2,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,98762e762caf7103
int32,random,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,12423,11580,10319,0,0,0,0,4251,192024,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,966d4a2a740ce7fe
int32,random,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21389,11486,10364,0,0,0,0,5261,263000,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,2d974497a37bd052
int32,random,brainsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,6000,4000,999,9024,10048,76288,0,670,156288,282,282,0,10080,4,1,0,0,radix,0,0,0,0,1,0,0,0,0,0,0,0,4,0,cc7c7c61ec539899,7bd1882a31c43907
int32,random,radix11,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5000,4000,0,11120,17264,113536,0,0,185536,887,634,0,32576,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,0,cc7c7c61ec539899,ae574571793e7d21
int32,random,radix16,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,2000,0,135072,266144,1604864,0,0,1644864,20720,8442,0,532288,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,cc7c7c61ec539899,187751024f79a975
int32,random,std::sort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,27097,6857,11914,0,0,0,0,4814,271632,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,fbdc36bdaec42fc4
int32,random,std::stable_sort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,29863,11897,9682,0,0,0,0,4521,334080,188,188,0,4000,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,31b17693dc478fca
int32,random,orlp::pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,20298,7599,11469,0,0,0,0,4477,223176,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,feffcbb60dc44eae
int32,random,orlp::pdqsort_branchless,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,20456,8203,11031,0,0,0,0,4387,229272,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,99d96c0615e5518c
int32,random,gfx::timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,35087,22379,8671,0,0,0,0,4388,459728,243,243,0,6096,8,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc7c7c61ec539899,966b7757529e4018
int32,sorted,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,12013,2164,10607,0,0,0,0,1353,113416,125,125,0,0,0,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,1a872460669f3133
int32,sorted,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2000,0,1000,0,0,0,0,0,16000,125,125,0,2048,1,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,2e2fba00fa6523c3
int32,sorted,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3023,4,2010,0,0,0,0,4,24216,125,125,0,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,bc4cbb57a526f0f9
int32,sorted,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,8935,7936,3916,0,0,0,0,0,134968,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,a8327203aeac1a38
int32,sorted,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21694,11423,10379,0,0,0,0,5057,264936,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,1f67b3a794b14a86
int32,sorted,brainsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1000,0,999,0,0,0,0,0,8000,125,125,0,0,0,1,0,0,sorted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,535246678297ea17
int32,sorted,radix11,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5000,4000,0,11120,17264,113536,0,0,185536,889,634,0,32576,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9e2d4968de3331c3,5af97aaf0fd9be61
int32,sorted,radix16,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,2000,0,135072,266144,1604864,0,0,1644864,20683,8442,0,532288,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9e2d4968de3331c3,644b1d8e90af2035
int32,sorted,std::sort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21494,2164,10621,0,0,0,0,1353,189264,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,9e88591d8b28e620
int32,sorted,std::stable_sort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,20928,9856,5964,0,0,0,0,0,246272,188,188,0,4000,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,3253e9959289f35f
int32,sorted,orlp::pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3023,4,2010,0,0,0,0,4,24216,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,bc4cbb57a526f0f9
int32,sorted,orlp::pdqsort_branchless,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3023,4,2010,0,0,0,0,4,24216,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,bc4cbb57a526f0f9
int32,sorted,gfx::timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1998,0,999,0,0,0,0,0,15984,125,125,0,16,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,eb778f96a58ba38f
int32,reverse,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,10372,3059,8124,0,0,0,0,2120,107448,125,125,0,0,0,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,6bd98d6b862daa84
int32,reverse,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,1000,1000,0,0,0,0,0,32000,125,125,0,2048,1,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,6ab882dc623f0223
int32,reverse,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5096,1036,3032,0,0,0,0,1003,49056,125,125,0,0,0,2,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,d77b384b9189ac95
int32,reverse,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,15319,15256,10340,0,0,0,0,0,244600,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,6ceea7bc22ac0068
int32,reverse,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21821,12289,10769,0,0,0,0,4542,272880,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,1c540f4003f64046
int32,reverse,brainsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2000,1000,999,0,0,0,0,0,24000,125,125,0,0,0,1,0,0,reverse,0,1,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,04efc749f6a98818
int32,reverse,radix11,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5000,4000,0,11120,17264,113536,0,0,185536,886,634,0,32576,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,0,441501082ff4231b,0d0bbd06982695a1
int32,reverse,radix16,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,2000,0,135072,266144,1604864,0,0,1644864,20588,8442,0,532288,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,441501082ff4231b,fc7fcf14ae8c2675
int32,reverse,std::sort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,17402,3059,8138,0,0,0,0,2122,163688,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,1f66a3ebe55d1dd6
int32,reverse,std::stable_sort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21928,13344,4292,0,0,0,0,0,282176,188,188,0,4000,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,8bb5f7cc2c4adf9b
int32,reverse,orlp::pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5098,1036,3032,0,0,0,0,1003,49072,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,270af377b6353207
int32,reverse,orlp::pdqsort_branchless,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5096,1036,3030,0,0,0,0,29,49056,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,03ce40330bae3a1a
int32,reverse,gfx::timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2998,1000,999,0,0,0,0,0,31984,125,125,0,16,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441501082ff4231b,9154c59da9c2a3aa
int32,nearly_sorted,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,12045,2196,10607,0,0,0,0,1417,113928,125,125,0,0,0,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,ded2351f0637eb2b
int32,nearly_sorted,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,6418,3386,2007,0,0,0,0,305,78432,154,154,0,2048,1,5,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,4a5929128993eba4
int32,nearly_sorted,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,7424,191,5913,0,0,0,0,200,60920,125,125,0,0,0,5,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,e69197cb6a22faf4
int32,nearly_sorted,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,9071,8082,5444,0,0,0,0,254,137224,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,f7a3edbbbb041836
int32,nearly_sorted,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21682,11419,10378,0,0,0,0,5054,264808,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,8f8f84562ae74a66
int32,nearly_sorted,brainsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3250,2011,2995,0,40,160,0,153,42248,135,135,0,2176,4,1,0,0,displaced,0,0,0,1,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,15118f662586d025
int32,nearly_sorted,radix11,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5000,4000,0,11120,17264,113536,0,0,185536,889,634,0,32576,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,0,d3d3017b84bae9e1,9d0d15fa596aeaa1
int32,nearly_sorted,radix16,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,2000,0,135072,266144,1604864,0,0,1644864,20684,8442,0,532288,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,d3d3017b84bae9e1,0669c86a37248735
int32,nearly_sorted,std::sort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21526,2196,10621,0,0,0,0,1417,189776,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,ff8f738f1e43b95c
int32,nearly_sorted,std::stable_sort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,24177,10352,7352,0,0,0,0,192,276232,188,188,0,4000,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,05454dc7c859110e
int32,nearly_sorted,orlp::pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,7479,191,5913,0,0,0,0,200,61360,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,4b2fdd461f597b33
int32,nearly_sorted,orlp::pdqsort_branchless,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,7647,377,5895,0,0,0,0,224,64192,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,f3f181d39b9008f0
int32,nearly_sorted,gfx::timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,8360,4031,3303,0,0,0,0,645,99128,179,179,0,2896,7,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3d3017b84bae9e1,177a48a4e4e899a6
int32,few_unique,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,14467,5889,9785,0,0,0,0,3936,162848,125,125,0,0,0,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24ef5b8887661c15,624f18f6bbd2c7a1
int32,few_unique,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,29540,15915,8715,0,0,0,0,3817,363640,218,218,0,4000,2,6,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3befadb9de83b33,12120408c3f681c3
int32,few_unique,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,13557,5364,9103,0,0,0,0,3607,151368,125,125,0,0,0,9,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de4c378a7afdf60f,74c082dde3d73753
int32,few_unique,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,12446,11587,10325,0,0,0,0,3746,192264,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3befadb9de83b33,2826b00927af0268
int32,few_unique,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21286,11388,10288,0,0,0,0,5238,261392,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909a9dc01b4bd15f,b42878eeea42ebb4
int32,few_unique,brainsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,6000,4000,999,9024,10048,76288,0,656,156288,282,282,0,10080,4,1,0,0,radix,0,0,0,0,1,0,0,0,0,0,0,0,4,0,d3befadb9de83b33,b3acf8985064a0b0
int32,few_unique,radix11,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5000,4000,0,11120,17264,113536,0,0,185536,744,634,0,32576,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,0,d3befadb9de83b33,7e4982a05e681f21
int32,few_unique,radix16,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,2000,0,135072,266144,1604864,0,0,1644864,17138,8442,0,532288,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,d3befadb9de83b33,49ba3df03a2cbcb5
int32,few_unique,std::sort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,23156,5889,9800,0,0,0,0,3936,232360,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24ef5b8887661c15,55b21d54d973727e
int32,few_unique,std::stable_sort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,29819,11803,9745,0,0,0,0,4030,332976,188,188,0,4000,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3befadb9de83b33,2b47ea9b4770a289
int32,few_unique,orlp::pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,14935,4682,9039,0,0,0,0,3605,156936,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de4c378a7afdf60f,0b00474c44749df7
int32,few_unique,orlp::pdqsort_branchless,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,15183,5165,8834,0,0,0,0,3387,162784,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9a5be170e244f853,f942ec3fa48a98f5
int32,few_unique,gfx::timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,34760,22092,8633,0,0,0,0,3803,454816,242,242,0,6040,8,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3befadb9de83b33,45073e955a271438
int32,all_equal,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,14330,7039,7228,0,0,0,0,0,170952,125,125,0,0,0,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a8656c3bd97424bb,87ac37c2214e7e9f
int32,all_equal,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2000,0,1000,0,0,0,0,0,16000,125,125,0,2048,1,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,2e2fba00fa6523c3
int32,all_equal,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2069,20,2024,0,0,0,0,0,16712,125,125,0,0,0,2,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6de2af2ef2cd930d,487b7cbf908e7890
int32,all_equal,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,8935,7936,3916,0,0,0,0,0,134968,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,a8327203aeac1a38
int32,all_equal,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,19951,10480,9471,0,0,0,0,0,243448,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a6d939c404f8bfff,2c31847d5dfc5ef4
int32,all_equal,brainsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1000,0,999,0,0,0,0,0,8000,125,125,0,0,0,1,0,0,sorted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,535246678297ea17
int32,all_equal,radix11,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1000,0,0,8120,14264,89536,0,0,97536,509,509,0,32576,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9e2d4968de3331c3,10213ff82b929c21
int32,all_equal,radix16,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1000,0,0,133072,264144,1588864,0,0,1596864,16510,8317,0,532288,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9e2d4968de3331c3,0f6d23268ed635d5
int32,all_equal,std::sort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,20526,7039,7243,0,0,0,0,0,220520,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a8656c3bd97424bb,5c0ade50325bdabf
int32,all_equal,std::stable_sort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,20928,9856,5964,0,0,0,0,0,246272,188,188,0,4000,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,3253e9959289f35f
int32,all_equal,orlp::pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2069,20,2024,0,0,0,0,0,16712,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6de2af2ef2cd930d,487b7cbf908e7890
int32,all_equal,orlp::pdqsort_branchless,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2069,20,2024,0,0,0,0,0,16712,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6de2af2ef2cd930d,487b7cbf908e7890
int32,all_equal,gfx::timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1998,0,999,0,0,0,0,0,15984,125,125,0,16,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,eb778f96a58ba38f
int32,runs,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,11991,2147,10556,0,0,0,0,1317,113104,125,125,0,0,0,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523767a48d9d1ed,39ae280c1d903412
int32,runs,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,2000,0,1000,0,0,0,0,0,16000,125,125,0,2048,1,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,2e2fba00fa6523c3
int32,runs,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3023,4,2010,0,0,0,0,4,24216,125,125,0,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,bc4cbb57a526f0f9
int32,runs,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,8935,7936,3916,0,0,0,0,0,134968,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,a8327203aeac1a38
int32,runs,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21691,11422,10379,0,0,0,0,5055,264904,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a4fe0eb120915f69,e8a99081ed6270b1
int32,runs,brainsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1000,0,999,0,0,0,0,0,8000,125,125,0,0,0,1,0,0,sorted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,535246678297ea17
int32,runs,radix11,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,2000,0,10120,16264,105536,0,0,145536,707,634,0,32576,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9e2d4968de3331c3,7acf78a8d5cbe2c1
int32,runs,radix16,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3000,2000,0,134072,265144,1596864,0,0,1636864,17370,8442,0,532288,2,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9e2d4968de3331c3,b6df4b8f1ef715f5
int32,runs,std::sort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21420,2147,10570,0,0,0,0,1317,188536,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523767a48d9d1ed,7bd39d1567ba28e3
int32,runs,std::stable_sort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,20928,9856,5964,0,0,0,0,0,246272,188,188,0,4000,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,3253e9959289f35f
int32,runs,orlp::pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3023,4,2010,0,0,0,0,4,24216,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,bc4cbb57a526f0f9
int32,runs,orlp::pdqsort_branchless,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,3023,4,2010,0,0,0,0,4,24216,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,bc4cbb57a526f0f9
int32,runs,gfx::timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,1998,0,999,0,0,0,0,0,15984,125,125,0,16,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e2d4968de3331c3,eb778f96a58ba38f
int32,organ_pipe,introsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,27432,8153,20446,0,0,0,0,2499,284680,125,125,0,0,0,15,10,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75b2bbfb9b2863cf,640fc5a3dd619d41
int32,organ_pipe,timsort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,5994,1995,2001,0,0,0,0,998,63912,188,188,0,4000,2,2,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,da4bca05f8b355a7,fb4221ba3e9566b9
int32,organ_pipe,pdqsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,18770,7269,13920,0,0,0,0,4390,208312,125,125,0,0,0,9,0,24,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecec3852fb6e6673,dfcafd22574cc4cd
int32,organ_pipe,mergesort,1,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,12127,11596,7626,0,0,0,0,998,189784,250,250,0,8000,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,da4bca05f8b355a7,76a855c252b8e040
int32,organ_pipe,heapsort,0,1000,20260912,0,1,,,,,,1,,windows-qpc-cycletime,1,,21530,11563,10380,0,0,0,0,5395,264744,125,125,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9964521090ee373f,7acceee44f6d82ef
